Date,Treatment,Replicate,Family,Species,Length,count,plot.weight,plotID,Density,Day
2022-11-27,BQ,4,Labridae,Halichoeres miniatus,2,1,148,BQ4,9,3
2022-11-27,BH,4,Labridae,Halichoeres miniatus,0.5,1,387,BH4,9,3
2022-11-27,BH,4,Labridae,Halichoeres miniatus,0.5,1,387,BH4,9,3
2022-11-27,BH,4,Labridae,Halichoeres miniatus,0.5,1,387,BH4,9,3
2022-11-27,BH,4,Labridae,Halichoeres miniatus,0.5,1,387,BH4,9,3
2022-11-27,BH,4,Labridae,Halichoeres miniatus,1,1,387,BH4,9,3
2022-11-27,DL,4,Siganidae,Siganus fuscescens,3,1,267,DL4,3,3
2022-11-27,DL,4,Labridae,Halichoeres miniatus,4,1,267,DL4,3,3
2022-11-27,DL,4,Labridae,Halichoeres miniatus,5,1,267,DL4,3,3
2022-11-27,DL,4,Lethrinidae,Lethrinus atkinsoni,2.5,1,267,DL4,3,3
2022-11-27,DL,4,Siganidae,Siganus doliatus,2.5,1,267,DL4,3,3
2022-11-27,DL,4,Siganidae,Siganus doliatus,2.5,1,267,DL4,3,3
2022-11-27,DM,4,Labridae,Halichoeres miniatus,2.5,1,485,DM4,5,3
2022-11-27,DM,4,Labridae,Halichoeres miniatus,5,1,485,DM4,5,3
2022-11-27,DM,4,Labridae,Halichoeres miniatus,3,1,485,DM4,5,3
2022-11-27,DM,4,Labridae,Halichoeres miniatus,2,1,485,DM4,5,3
2022-11-27,DM,4,Lethrinidae,Lethrinus atkinsoni,2,1,485,DM4,5,3
2022-11-27,DM,4,Siganidae,Siganus doliatus,2.5,1,485,DM4,5,3
2022-11-27,DM,4,Siganidae,Siganus doliatus,2.5,1,485,DM4,5,3
2022-11-27,DM,4,Blenniidae,Petroscirtes sp.,6,1,485,DM4,5,3
2022-11-27,DM,4,Blenniidae,Petroscirtes sp.,3,1,485,DM4,5,3
2022-11-27,DM,4,Blenniidae,Petroscirtes sp.,2.5,1,485,DM4,5,3
2022-11-27,W,5,Labridae,Halichoeres miniatus,5,1,674.1,W5,9,3
2022-11-27,W,5,Labridae,Halichoeres miniatus,5,1,674.1,W5,9,3
2022-11-27,W,5,Labridae,Halichoeres miniatus,8,1,674.1,W5,9,3
2022-11-27,W,5,Siganidae,Siganus doliatus,2.5,1,674.1,W5,9,3
2022-11-27,W,5,Siganidae,Siganus doliatus,2.5,1,674.1,W5,9,3
2022-11-27,W,5,Siganidae,Siganus doliatus,2.5,1,674.1,W5,9,3
2022-11-27,W,5,Siganidae,Siganus fuscescens,3,1,674.1,W5,9,3
2022-11-27,W,5,Blenniidae,Petroscirtes sp.,4,1,674.1,W5,9,3
2022-11-27,W,5,Blenniidae,Petroscirtes sp.,3,1,674.1,W5,9,3
2022-11-27,W,5,Blenniidae,Petroscirtes sp.,3,1,674.1,W5,9,3
2022-11-27,W,5,Blenniidae,Petroscirtes sp.,3,1,674.1,W5,9,3
2022-11-27,W,5,Blenniidae,Petroscirtes sp.,2,1,674.1,W5,9,3
2022-11-27,W,5,Blenniidae,Petroscirtes sp.,2,1,674.1,W5,9,3
2022-11-27,W,5,Labridae,Stethojulis interrupta,4.5,1,674.1,W5,9,3
2022-11-27,W,5,Pomacentridae,Pomacentrus tripunctatus,2.5,1,674.1,W5,9,3
2022-11-27,BH,5,Siganidae,Siganus fuscescens,3.5,1,371,BH5,9,3
2022-11-27,BH,5,Siganidae,Siganus fuscescens,3.5,1,371,BH5,9,3
2022-11-27,BH,5,Siganidae,Siganus doliatus,2.5,1,371,BH5,9,3
2022-11-27,BH,5,Siganidae,Siganus doliatus,2.5,1,371,BH5,9,3
2022-11-27,BH,5,Siganidae,Siganus doliatus,2.5,1,371,BH5,9,3
2022-11-27,BH,5,Siganidae,Siganus doliatus,2.5,1,371,BH5,9,3
2022-11-27,BH,5,Siganidae,Siganus doliatus,3,1,371,BH5,9,3
2022-11-27,BH,5,Labridae,Halichoeres miniatus,4,1,371,BH5,9,3
2022-11-27,BH,5,Lethrinidae,Lethrinus atkinsoni,2.5,1,371,BH5,9,3
2022-11-27,BH,5,Blenniidae,Petroscirtes sp.,3,1,371,BH5,9,3
2022-11-27,BH,5,Pomacentridae,Pomacentrus tripunctatus,2,1,371,BH5,9,3
2022-11-27,DM,5,Labridae,Halichoeres miniatus,7,1,374.3,DM5,5,3
2022-11-27,DM,5,Labridae,Halichoeres miniatus,3,1,374.3,DM5,5,3
2022-11-27,DM,5,Labridae,Halichoeres miniatus,3.5,1,374.3,DM5,5,3
2022-11-27,DM,5,Lethrinidae,Lethrinus atkinsoni,4,1,374.3,DM5,5,3
2022-11-27,DM,5,Siganidae,Siganus fuscescens,3.5,1,374.3,DM5,5,3
2022-11-27,BQ,5,Labridae,Halichoeres miniatus,3,1,167.4,BQ5,9,3
2022-11-27,BQ,5,Blenniidae,Petroscirtes sp.,3,1,167.4,BQ5,9,3
2022-11-27,DL,5,Labridae,Halichoeres miniatus,5,1,307.4,DL5,3,3
2022-11-27,DL,5,Labridae,Halichoeres miniatus,6,1,307.4,DL5,3,3
2022-11-27,DL,3,Labridae,Halichoeres miniatus,4,1,293.6,DL3,3,3
2022-11-27,DL,3,Labridae,Halichoeres miniatus,3,1,293.6,DL3,3,3
2022-11-27,DL,3,Labridae,Halichoeres miniatus,3.5,1,293.6,DL3,3,3
2022-11-27,DL,3,Labridae,Stethojulis interrupta,6,1,293.6,DL3,3,3
2022-11-27,DM,3,Labridae,Halichoeres miniatus,6,1,445,DM3,5,3
2022-11-27,DM,3,Labridae,Halichoeres miniatus,3,1,445,DM3,5,3
2022-11-27,DM,3,Siganidae,Siganus doliatus,3,1,445,DM3,5,3
2022-11-27,DM,3,Siganidae,Siganus doliatus,3,1,445,DM3,5,3
2022-11-27,DM,3,Siganidae,Siganus doliatus,2.5,1,445,DM3,5,3
2022-11-27,DM,3,Siganidae,Siganus doliatus,2.5,1,445,DM3,5,3
2022-11-27,DM,3,Siganidae,Siganus doliatus,2,1,445,DM3,5,3
2022-11-27,DM,3,Siganidae,Siganus fuscescens,3,1,445,DM3,5,3
2022-11-27,DM,3,Siganidae,Siganus fuscescens,4,1,445,DM3,5,3
2022-11-27,DM,3,Siganidae,Siganus lineatus,2,1,445,DM3,5,3
2022-11-27,DM,3,Blenniidae,Petroscirtes sp.,3,1,445,DM3,5,3
2022-11-27,DM,3,Blenniidae,Petroscirtes sp.,4,1,445,DM3,5,3
2022-11-27,DL,3,Blenniidae,Petroscirtes sp.,4.5,1,293.6,DL3,3,3
2022-11-27,DM,3,Blenniidae,Petroscirtes sp.,2,1,445,DM3,5,3
2022-11-27,DM,3,Lethrinidae,Lethrinus atkinsoni,3.5,1,445,DM3,5,3
2022-11-27,DM,3,Labridae,Stethojulis strigiventer,4,1,445,DM3,5,3
2022-11-27,W,2,Labridae,Halichoeres miniatus,5,1,830.7,W2,9,3
2022-11-27,W,2,Labridae,Halichoeres miniatus,8,1,830.7,W2,9,3
2022-11-27,W,2,Siganidae,Siganus doliatus,3,1,830.7,W2,9,3
2022-11-27,W,2,Blenniidae,Petroscirtes sp.,3,1,830.7,W2,9,3
2022-11-27,W,2,Blenniidae,Petroscirtes sp.,2,1,830.7,W2,9,3
2022-11-27,W,2,Lethrinidae,Lethrinus atkinsoni,7,1,830.7,W2,9,3
2022-11-27,W,2,Labridae,Stethojulis interrupta,5,1,830.7,W2,9,3
2022-11-27,W,2,Labridae,Stethojulis interrupta,6,1,830.7,W2,9,3
2022-11-27,W,2,Labridae,Stethojulis strigiventer,4,1,830.7,W2,9,3
2022-11-27,W,2,Lethrinidae,Lethrinus variegatus,5,1,830.7,W2,9,3
2022-11-27,W,2,Pomacentridae,Pomacentrus tripunctatus,3,1,830.7,W2,9,3
2022-11-27,W,2,Labridae (Scarinae),Scarus sp.,3,1,830.7,W2,9,3
2022-11-27,BH,2,Labridae,Halichoeres miniatus,6,1,389,BH2,9,3
2022-11-27,BH,2,Labridae,Halichoeres miniatus,7,1,389,BH2,9,3
2022-11-27,DM,2,Labridae,Halichoeres miniatus,1.5,1,462.4,DM2,5,3
2022-11-27,DM,2,Labridae,Halichoeres miniatus,1,1,462.4,DM2,5,3
2022-11-27,DM,2,Labridae,Halichoeres miniatus,6,1,462.4,DM2,5,3
2022-11-27,DM,2,Labridae,Halichoeres miniatus,3,1,462.4,DM2,5,3
2022-11-27,DM,2,Labridae,Halichoeres miniatus,5,1,462.4,DM2,5,3
2022-11-27,DM,2,Labridae,Halichoeres miniatus,4,1,462.4,DM2,5,3
2022-11-27,DM,2,Pomacentridae,Pomacentrus tripunctatus,2,1,462.4,DM2,5,3
2022-11-27,DL,2,Labridae,Halichoeres miniatus,5,1,324.1,DL2,3,3
2022-11-27,DL,2,Labridae,Halichoeres miniatus,6,1,324.1,DL2,3,3
2022-11-27,DL,2,Labridae,Halichoeres miniatus,3,1,324.1,DL2,3,3
2022-11-27,DL,2,Labridae,Halichoeres miniatus,4,1,324.1,DL2,3,3
2022-11-28,W,3,Labridae,Halichoeres miniatus,6,1,809,W3,9,4
2022-11-28,W,3,Labridae,Halichoeres miniatus,5,1,809,W3,9,4
2022-11-28,W,3,Labridae,Halichoeres miniatus,7,1,809,W3,9,4
2022-11-28,W,3,Labridae,Halichoeres miniatus,3,1,809,W3,9,4
2022-11-28,W,3,Labridae,Halichoeres miniatus,4,1,809,W3,9,4
2022-11-28,W,3,Siganidae,Siganus doliatus,2.5,1,809,W3,9,4
2022-11-28,W,3,Siganidae,Siganus doliatus,2.5,1,809,W3,9,4
2022-11-28,W,3,Siganidae,Siganus doliatus,2,1,809,W3,9,4
2022-11-28,W,3,Siganidae,Siganus doliatus,2,1,809,W3,9,4
2022-11-28,W,3,Siganidae,Siganus doliatus,5,1,809,W3,9,4
2022-11-28,W,3,Blenniidae,Petroscirtes sp.,2.5,1,809,W3,9,4
2022-11-28,W,3,Blenniidae,Petroscirtes sp.,2.5,1,809,W3,9,4
2022-11-28,W,3,Blenniidae,Petroscirtes sp.,3,1,809,W3,9,4
2022-11-28,W,3,Lethrinidae,Lethrinus atkinsoni,4.5,1,809,W3,9,4
2022-11-28,W,3,Siganidae,Siganus fuscescens,4.5,1,809,W3,9,4
2022-11-28,W,3,Syngnathidae,Corythoichthys sp.,10,1,809,W3,9,4
2022-11-28,BQ,4,Labridae,Halichoeres miniatus,3,1,148,BQ4,9,4
2022-11-28,DM,2,Labridae,Halichoeres miniatus,1,1,462.4,DM2,5,4
2022-11-28,DM,2,Labridae,Halichoeres miniatus,6,1,462.4,DM2,5,4
2022-11-28,DM,2,Labridae,Halichoeres miniatus,5,1,462.4,DM2,5,4
2022-11-28,DM,2,Labridae,Halichoeres miniatus,4,1,462.4,DM2,5,4
2022-11-28,DM,2,Labridae,Halichoeres miniatus,2,1,462.4,DM2,5,4
2022-11-28,DM,2,Pomacentridae,Pomacentrus tripunctatus,2,1,462.4,DM2,5,4
2022-11-28,DM,2,Blenniidae,Petroscirtes sp.,2,1,462.4,DM2,5,4
2022-11-28,DM,2,Siganidae,Siganus fuscescens,3,1,462.4,DM2,5,4
2022-11-28,DL,2,Labridae,Halichoeres miniatus,5,1,324.1,DL2,3,4
2022-11-28,DL,2,Labridae,Halichoeres miniatus,5,1,324.1,DL2,3,4
2022-11-28,DL,2,Labridae,Halichoeres miniatus,6,1,324.1,DL2,3,4
2022-11-28,BQ,2,Labridae,Halichoeres miniatus,2.5,1,177.2,BQ2,9,4
2022-11-28,BQ,2,Labridae,Halichoeres miniatus,4,1,177.2,BQ2,9,4
2022-11-28,BQ,2,Labridae,Halichoeres miniatus,5,1,177.2,BQ2,9,4
2022-11-28,BQ,2,Pomacentridae,Pomacentrus tripunctatus,2.5,1,177.2,BQ2,9,4
2022-11-28,BQ,2,Siganidae,Siganus doliatus,2.5,1,177.2,BQ2,9,4
2022-11-28,BQ,2,Blenniidae,Petroscirtes sp.,3,1,177.2,BQ2,9,4
2022-11-28,BQ,2,Siganidae,Siganus fuscescens,3,1,177.2,BQ2,9,4
2022-11-28,DM,1,Siganidae,Siganus doliatus,2.5,1,505.6,DM1,5,4
2022-11-28,DM,1,Siganidae,Siganus doliatus,3,1,505.6,DM1,5,4
2022-11-28,DM,1,Blenniidae,Petroscirtes sp.,4,1,505.6,DM1,5,4
2022-11-28,DM,1,Blenniidae,Petroscirtes sp.,3,1,505.6,DM1,5,4
2022-11-28,DM,1,Blenniidae,Petroscirtes sp.,3,1,505.6,DM1,5,4
2022-11-28,DM,1,Blenniidae,Petroscirtes sp.,2.5,1,505.6,DM1,5,4
2022-11-28,DM,1,Labridae,Halichoeres miniatus,6,1,505.6,DM1,5,4
2022-11-28,DM,1,Labridae,Halichoeres miniatus,6,1,505.6,DM1,5,4
2022-11-28,DM,1,Mullidae,Mulloidichthys flavolineatus,5,1,505.6,DM1,5,4
2022-11-28,DL,1,Labridae,Halichoeres miniatus,5,1,359.5,DL1,3,4
2022-11-28,DL,1,Labridae,Halichoeres miniatus,6,1,359.5,DL1,3,4
2022-11-28,DL,1,Labridae,Halichoeres miniatus,5,1,359.5,DL1,3,4
2022-11-28,DL,1,Lethrinidae,Lethrinus atkinsoni,2,1,359.5,DL1,3,4
2022-11-28,BQ,1,Labridae,Halichoeres miniatus,7,1,160.5,BQ1,9,4
2022-11-28,BQ,1,Labridae,Halichoeres miniatus,5,1,160.5,BQ1,9,4
2022-11-28,BQ,1,Lethrinidae,Lethrinus atkinsoni,2,1,160.5,BQ1,9,4
2022-11-28,BH,1,Labridae,Halichoeres miniatus,6,1,414,BH1,9,4
2022-11-28,BH,1,Labridae,Halichoeres miniatus,5,1,414,BH1,9,4
2022-11-28,BH,1,Labridae,Halichoeres miniatus,2,1,414,BH1,9,4
2022-11-28,BH,1,Labridae,Halichoeres miniatus,3,1,414,BH1,9,4
2022-11-28,BH,1,Labridae,Halichoeres miniatus,1.5,1,414,BH1,9,4
2022-11-28,BH,1,Labridae,Halichoeres miniatus,1.5,1,414,BH1,9,4
2022-11-28,BH,1,Labridae,Halichoeres miniatus,1,1,414,BH1,9,4
2022-11-28,BH,1,Labridae,Halichoeres miniatus,2,1,414,BH1,9,4
2022-11-28,BH,1,Mullidae,Mulloidichthys flavolineatus,5,1,414,BH1,9,4
2022-11-28,BH,1,Pomacentridae,Pomacentrus tripunctatus,3,1,414,BH1,9,4
2022-11-28,W,1,Siganidae,Siganus doliatus,3,1,876.1,W1,9,4
2022-11-28,W,1,Siganidae,Siganus doliatus,3,1,876.1,W1,9,4
2022-11-28,W,1,Siganidae,Siganus doliatus,2.5,1,876.1,W1,9,4
2022-11-28,W,1,Siganidae,Siganus doliatus,2.5,1,876.1,W1,9,4
2022-11-28,W,1,Pomacentridae,Pomacentrus tripunctatus,2.5,1,876.1,W1,9,4
2022-11-28,W,1,Pomacentridae,Pomacentrus tripunctatus,2.5,1,876.1,W1,9,4
2022-11-28,BQ,3,Siganidae,Siganus doliatus,3,1,185.4,BQ3,9,4
2022-11-28,BQ,3,Blenniidae,Petroscirtes sp.,4,1,185.4,BQ3,9,4
2022-11-28,BQ,3,Blenniidae,Petroscirtes sp.,4,1,185.4,BQ3,9,4
2022-11-28,BQ,3,Labridae,Halichoeres miniatus,3,1,185.4,BQ3,9,4
2022-11-28,BQ,3,Labridae,Halichoeres miniatus,4,1,185.4,BQ3,9,4
2022-11-28,BQ,3,Labridae,Halichoeres miniatus,5,1,185.4,BQ3,9,4
2022-11-28,BH,3,Blenniidae,Petroscirtes sp.,2.5,1,377,BH3,9,4
2022-11-28,BH,3,Labridae,Halichoeres miniatus,6,1,377,BH3,9,4
2022-11-28,BH,3,Labridae,Halichoeres miniatus,5,1,377,BH3,9,4
2022-11-28,BH,3,Labridae,Halichoeres miniatus,5,1,377,BH3,9,4
2022-11-28,BH,3,Labridae,Stethojulis strigiventer,5,1,377,BH3,9,4
2022-11-28,W,4,Siganidae,Siganus doliatus,3,1,703.9,W4,9,4
2022-11-28,W,4,Siganidae,Siganus doliatus,3,1,703.9,W4,9,4
2022-11-28,W,4,Siganidae,Siganus doliatus,3,1,703.9,W4,9,4
2022-11-28,W,4,Blenniidae,Petroscirtes sp.,2,1,703.9,W4,9,4
2022-11-28,W,4,Labridae,Halichoeres miniatus,5,1,703.9,W4,9,4
2022-11-28,W,4,Labridae,Halichoeres miniatus,5,1,703.9,W4,9,4
2022-11-28,W,4,Labridae,Halichoeres miniatus,7,1,703.9,W4,9,4
2022-11-28,W,4,Labridae,Halichoeres miniatus,6,1,703.9,W4,9,4
2022-11-28,W,4,Labridae,Stethojulis strigiventer,4,1,703.9,W4,9,4
2022-11-28,W,4,Siganidae,Siganus fuscescens,4,1,703.9,W4,9,4
2022-11-28,BH,4,Blenniidae,Petroscirtes sp.,2,1,387,BH4,9,4
2022-11-28,BH,4,Labridae,Halichoeres miniatus,5,1,387,BH4,9,4
2022-11-28,BH,4,Syngnathidae,Corythoichthys sp.,10,1,387,BH4,9,4
2022-11-28,BH,4,Pomacentridae,Pomacentrus tripunctatus,1,1,387,BH4,9,4
2022-11-28,DL,4,Labridae,Halichoeres miniatus,7,1,267,DL4,3,4
2022-11-28,DL,4,Labridae,Halichoeres miniatus,6,1,267,DL4,3,4
2022-11-28,DL,4,Labridae,Halichoeres miniatus,5,1,267,DL4,3,4
2022-11-28,DL,4,Labridae,Halichoeres miniatus,5,1,267,DL4,3,4
2022-11-28,DL,4,Labridae,Halichoeres miniatus,4,1,267,DL4,3,4
2022-11-28,DL,4,Pomacentridae,Pomacentrus tripunctatus,2,1,267,DL4,3,4
2022-11-28,DL,4,Lethrinidae,Lethrinus atkinsoni,3,1,267,DL4,3,4
2022-11-28,DM,4,Labridae,Halichoeres miniatus,7,1,485,DM4,5,4
2022-11-28,DM,4,Lethrinidae,Lethrinus atkinsoni,1.5,1,485,DM4,5,4
2022-11-28,DM,4,Blenniidae,Petroscirtes sp.,3,1,485,DM4,5,4
2022-11-28,DM,4,Blenniidae,Petroscirtes sp.,2.5,1,485,DM4,5,4
2022-11-28,DM,4,Blenniidae,Petroscirtes sp.,3,1,485,DM4,5,4
2022-11-28,DM,4,Blenniidae,Petroscirtes sp.,2,1,485,DM4,5,4
2022-11-28,DM,4,Pomacentridae,Pomacentrus tripunctatus,1,1,485,DM4,5,4
2022-11-28,DM,4,Pomacentridae,Pomacentrus tripunctatus,2,1,485,DM4,5,4
2022-11-28,W,5,Lethrinidae,Lethrinus variegatus,5,1,674.1,W5,9,4
2022-11-28,W,5,Labridae,Halichoeres miniatus,5,1,674.1,W5,9,4
2022-11-28,W,5,Labridae,Halichoeres miniatus,4,1,674.1,W5,9,4
2022-11-28,W,5,Labridae,Halichoeres miniatus,5,1,674.1,W5,9,4
2022-11-28,W,5,Labridae,Halichoeres miniatus,4,1,674.1,W5,9,4
2022-11-28,W,5,Labridae,Halichoeres miniatus,1,1,674.1,W5,9,4
2022-11-28,W,5,Labridae,Halichoeres miniatus,1,1,674.1,W5,9,4
2022-11-28,W,5,Labridae,Halichoeres miniatus,3,1,674.1,W5,9,4
2022-11-28,W,5,Labridae,Halichoeres miniatus,2,1,674.1,W5,9,4
2022-11-28,W,5,Blenniidae,Petroscirtes sp.,3,1,674.1,W5,9,4
2022-11-28,W,5,Pomacentridae,Pomacentrus tripunctatus,3,1,674.1,W5,9,4
2022-11-28,W,5,Pomacentridae,Pomacentrus tripunctatus,3,1,674.1,W5,9,4
2022-11-28,W,5,Siganidae,Siganus fuscescens,4,1,674.1,W5,9,4
2022-11-28,W,5,Labridae (Scarinae),Chlorurus sp.,5,1,674.1,W5,9,4
2022-11-28,W,5,Siganidae,Siganus doliatus,3,1,674.1,W5,9,4
2022-11-28,W,5,Siganidae,Siganus doliatus,3.5,1,674.1,W5,9,4
2022-11-28,W,5,Siganidae,Siganus doliatus,2.5,1,674.1,W5,9,4
2022-11-28,BH,5,Labridae,Halichoeres miniatus,5,1,371,BH5,9,4
2022-11-28,BH,5,Labridae,Halichoeres miniatus,5,1,371,BH5,9,4
2022-11-28,BH,5,Labridae,Halichoeres miniatus,1,1,371,BH5,9,4
2022-11-28,BH,5,Siganidae,Siganus doliatus,3,1,371,BH5,9,4
2022-11-28,BH,5,Siganidae,Siganus doliatus,3,1,371,BH5,9,4
2022-11-28,BH,5,Siganidae,Siganus doliatus,3,1,371,BH5,9,4
2022-11-28,BH,5,Siganidae,Siganus doliatus,2.5,1,371,BH5,9,4
2022-11-28,BH,5,Siganidae,Siganus doliatus,2.5,1,371,BH5,9,4
2022-11-28,BH,5,Blenniidae,Petroscirtes sp.,2,1,371,BH5,9,4
2022-11-28,BH,5,Blenniidae,Petroscirtes sp.,3,1,371,BH5,9,4
2022-11-28,DM,5,Labridae,Halichoeres miniatus,1,1,374.3,DM5,5,4
2022-11-28,DM,5,Labridae,Halichoeres miniatus,2,1,374.3,DM5,5,4
2022-11-28,DM,5,Labridae,Halichoeres miniatus,3,1,374.3,DM5,5,4
2022-11-28,DM,5,Siganidae,Siganus fuscescens,3.5,1,374.3,DM5,5,4
2022-11-28,DM,5,Siganidae,Siganus doliatus,2.5,1,374.3,DM5,5,4
2022-11-28,DM,5,Siganidae,Siganus doliatus,3,1,374.3,DM5,5,4
2022-11-28,BQ,5,Labridae,Halichoeres miniatus,3,1,167.4,BQ5,9,4
2022-11-28,BQ,5,Pomacentridae,Pomacentrus tripunctatus,3,1,167.4,BQ5,9,4
2022-11-28,BQ,5,Siganidae,Siganus doliatus,2.5,1,167.4,BQ5,9,4
2022-11-28,DL,5,Labridae,Halichoeres miniatus,5,1,307.4,DL5,3,4
2022-11-28,DL,5,Siganidae,Siganus doliatus,2.5,1,307.4,DL5,3,4
2022-11-28,DL,3,Labridae,Halichoeres miniatus,3,1,293.6,DL3,3,4
2022-11-28,DL,3,Labridae,Halichoeres miniatus,5,1,293.6,DL3,3,4
2022-11-28,DL,3,Labridae,Halichoeres miniatus,4,1,293.6,DL3,3,4
2022-11-28,DL,3,Labridae,Halichoeres miniatus,2,1,293.6,DL3,3,4
2022-11-28,DL,3,Labridae,Stethojulis strigiventer,7,1,293.6,DL3,3,4
2022-11-28,DL,3,Blenniidae,Petroscirtes sp.,4,1,293.6,DL3,3,4
2022-11-28,DL,3,Blenniidae,Petroscirtes sp.,5,1,293.6,DL3,3,4
2022-11-28,DM,3,Labridae,Halichoeres miniatus,4,1,445,DM3,5,4
2022-11-28,DM,3,Labridae,Halichoeres miniatus,5,1,445,DM3,5,4
2022-11-28,DM,3,Labridae,Halichoeres miniatus,5,1,445,DM3,5,4
2022-11-28,DM,3,Siganidae,Siganus doliatus,2.5,1,445,DM3,5,4
2022-11-28,DM,3,Siganidae,Siganus doliatus,3,1,445,DM3,5,4
2022-11-28,DM,3,Blenniidae,Petroscirtes sp.,2,1,445,DM3,5,4
2022-11-28,DM,3,Pomacentridae,Pomacentrus tripunctatus,2,1,445,DM3,5,4
2022-11-28,DM,3,Pomacentridae,Pomacentrus tripunctatus,1,1,445,DM3,5,4
2022-11-28,DM,3,Siganidae,Siganus fuscescens,3,1,445,DM3,5,4
2022-11-28,W,2,Labridae,Halichoeres miniatus,5,1,830.7,W2,9,4
2022-11-28,W,2,Labridae,Halichoeres miniatus,3,1,830.7,W2,9,4
2022-11-28,W,2,Labridae,Halichoeres miniatus,6,1,830.7,W2,9,4
2022-11-28,W,2,Siganidae,Siganus doliatus,2.5,1,830.7,W2,9,4
2022-11-28,W,2,Siganidae,Siganus doliatus,2.5,1,830.7,W2,9,4
2022-11-28,W,2,Labridae,Stethojulis strigiventer,5,1,830.7,W2,9,4
2022-11-28,W,2,Labridae,Stethojulis strigiventer,3,1,830.7,W2,9,4
2022-11-28,W,2,Blenniidae,Petroscirtes sp.,2.5,1,830.7,W2,9,4
2022-11-28,W,2,Blenniidae,Petroscirtes sp.,3,1,830.7,W2,9,4
2022-11-28,W,2,Blenniidae,Petroscirtes sp.,3,1,830.7,W2,9,4
2022-11-28,W,2,Blenniidae,Petroscirtes sp.,3,1,830.7,W2,9,4
2022-11-28,W,2,Blenniidae,Petroscirtes sp.,5,1,830.7,W2,9,4
2022-11-28,W,2,Blenniidae,Petroscirtes sp.,4,1,830.7,W2,9,4
2022-11-28,W,2,Mullidae,Mulloidichthys flavolineatus,4,1,830.7,W2,9,4
2022-11-28,W,2,Lethrinidae,Lethrinus variegatus,5,1,830.7,W2,9,4
2022-11-28,W,2,Lethrinidae,Lethrinus atkinsoni,2,1,830.7,W2,9,4
2022-11-28,W,2,Lethrinidae,Lethrinus variegatus,2,1,830.7,W2,9,4
2022-11-28,BH,2,Labridae,Halichoeres miniatus,7,1,389,BH2,9,4
2022-11-28,BH,2,Labridae,Halichoeres miniatus,6,1,389,BH2,9,4
2022-11-28,BH,2,Labridae,Halichoeres miniatus,3,1,389,BH2,9,4
2022-11-28,BH,2,Labridae,Halichoeres miniatus,2,1,389,BH2,9,4
2022-11-28,BH,2,Siganidae,Siganus doliatus,2.5,1,389,BH2,9,4
2022-11-28,BH,2,Labridae,Stethojulis strigiventer,5,1,389,BH2,9,4
2022-11-28,BH,2,Lethrinidae,Lethrinus atkinsoni,2,1,389,BH2,9,4
2022-11-28,BH,2,Lethrinidae,Lethrinus atkinsoni,7,1,389,BH2,9,4
2022-11-29,BH,4,Labridae,Halichoeres miniatus,4,1,387,BH4,9,5
2022-11-29,BH,4,Labridae,Halichoeres miniatus,4,1,387,BH4,9,5
2022-11-29,BH,4,Labridae,Halichoeres miniatus,0.5,1,387,BH4,9,5
2022-11-29,BH,4,Labridae,Halichoeres miniatus,0.5,1,387,BH4,9,5
2022-11-29,BH,4,Labridae,Halichoeres miniatus,1,1,387,BH4,9,5
2022-11-29,BH,4,Blenniidae,Petroscirtes sp.,2,1,387,BH4,9,5
2022-11-29,BH,4,Labridae,Stethojulis strigiventer,5,1,387,BH4,9,5
2022-11-29,BH,4,Pomacentridae,Pomacentrus tripunctatus,1,1,387,BH4,9,5
2022-11-29,BQ,4,Siganidae,Siganus doliatus,2.5,1,148,BQ4,9,5
2022-11-29,DM,1,Labridae,Halichoeres miniatus,2,1,505.6,DM1,5,5
2022-11-29,DM,1,Labridae,Halichoeres miniatus,3,1,505.6,DM1,5,5
2022-11-29,DM,1,Labridae,Halichoeres miniatus,4,1,505.6,DM1,5,5
2022-11-29,DM,1,Labridae,Halichoeres miniatus,6,1,505.6,DM1,5,5
2022-11-29,DM,1,Blenniidae,Petroscirtes sp.,2,1,505.6,DM1,5,5
2022-11-29,DM,1,Pomacentridae,Pomacentrus tripunctatus,1,1,505.6,DM1,5,5
2022-11-29,DM,1,Pomacentridae,Pomacentrus tripunctatus,1.5,1,505.6,DM1,5,5
2022-11-29,DM,1,Siganidae,Siganus doliatus,2.5,1,505.6,DM1,5,5
2022-11-29,DM,1,Siganidae,Siganus doliatus,2,1,505.6,DM1,5,5
2022-11-29,DL,1,Labridae,Halichoeres miniatus,2.5,1,359.5,DL1,3,5
2022-11-29,DL,1,Labridae,Halichoeres miniatus,5,1,359.5,DL1,3,5
2022-11-29,DL,1,Lethrinidae,Lethrinus atkinsoni,2,1,359.5,DL1,3,5
2022-11-29,BQ,1,Labridae,Halichoeres miniatus,5,1,160.5,BQ1,9,5
2022-11-29,BQ,1,Labridae,Halichoeres miniatus,5,1,160.5,BQ1,9,5
2022-11-29,BQ,1,Labridae,Halichoeres miniatus,3,1,160.5,BQ1,9,5
2022-11-29,BQ,1,Blenniidae,Petroscirtes sp.,4,1,160.5,BQ1,9,5
2022-11-29,BQ,1,Blenniidae,Petroscirtes sp.,2,1,160.5,BQ1,9,5
2022-11-29,BQ,1,Blenniidae,Petroscirtes sp.,2.5,1,160.5,BQ1,9,5
2022-11-29,BQ,1,Blenniidae,Petroscirtes sp.,3.5,1,160.5,BQ1,9,5
