Treatment,Replicate,Date,Species,abundance,plot.weight,plotID,Density,Day,Family
DL,2,2022-12-08,Siganus fuscescens,0,324.1,DL2,3,14,Siganidae
DL,2,2022-12-09,Halichoeres miniatus,7,324.1,DL2,3,15,Labridae
DL,2,2022-12-09,Lethrinus atkinsoni,0,324.1,DL2,3,15,Lethrinidae
DL,2,2022-12-09,Petroscirtes sp.,0,324.1,DL2,3,15,Blenniidae
DL,2,2022-12-09,Pomacentrus tripunctatus,0,324.1,DL2,3,15,Pomacentridae
DL,2,2022-12-09,Siganus doliatus,0,324.1,DL2,3,15,Siganidae
DL,2,2022-12-09,Siganus fuscescens,1,324.1,DL2,3,15,Siganidae
DL,2,2022-12-10,Halichoeres miniatus,5,324.1,DL2,3,16,Labridae
DL,2,2022-12-10,Lethrinus atkinsoni,0,324.1,DL2,3,16,Lethrinidae
DL,2,2022-12-10,Petroscirtes sp.,0,324.1,DL2,3,16,Blenniidae
DL,2,2022-12-10,Pomacentrus tripunctatus,1,324.1,DL2,3,16,Pomacentridae
DL,2,2022-12-10,Siganus doliatus,0,324.1,DL2,3,16,Siganidae
DL,2,2022-12-10,Siganus fuscescens,0,324.1,DL2,3,16,Siganidae
DL,2,2022-12-11,Halichoeres miniatus,5,324.1,DL2,3,17,Labridae
DL,2,2022-12-11,Lethrinus atkinsoni,0,324.1,DL2,3,17,Lethrinidae
DL,2,2022-12-11,Petroscirtes sp.,0,324.1,DL2,3,17,Blenniidae
DL,2,2022-12-11,Pomacentrus tripunctatus,0,324.1,DL2,3,17,Pomacentridae
DL,2,2022-12-11,Siganus doliatus,0,324.1,DL2,3,17,Siganidae
DL,2,2022-12-11,Siganus fuscescens,0,324.1,DL2,3,17,Siganidae
DL,2,2022-12-12,Halichoeres miniatus,3,324.1,DL2,3,18,Labridae
DL,2,2022-12-12,Lethrinus atkinsoni,0,324.1,DL2,3,18,Lethrinidae
DL,2,2022-12-12,Petroscirtes sp.,0,324.1,DL2,3,18,Blenniidae
DL,2,2022-12-12,Pomacentrus tripunctatus,0,324.1,DL2,3,18,Pomacentridae
DL,2,2022-12-12,Siganus doliatus,0,324.1,DL2,3,18,Siganidae
DL,2,2022-12-12,Siganus fuscescens,0,324.1,DL2,3,18,Siganidae
DL,3,2022-11-25,Halichoeres miniatus,2,293.6,DL3,3,1,Labridae
DL,3,2022-11-25,Lethrinus atkinsoni,1,293.6,DL3,3,1,Lethrinidae
DL,3,2022-11-25,Petroscirtes sp.,0,293.6,DL3,3,1,Blenniidae
DL,3,2022-11-25,Pomacentrus tripunctatus,0,293.6,DL3,3,1,Pomacentridae
DL,3,2022-11-25,Siganus doliatus,1,293.6,DL3,3,1,Siganidae
DL,3,2022-11-25,Siganus fuscescens,0,293.6,DL3,3,1,Siganidae
DL,3,2022-11-26,Halichoeres miniatus,1,293.6,DL3,3,2,Labridae
DL,3,2022-11-26,Lethrinus atkinsoni,0,293.6,DL3,3,2,Lethrinidae
DL,3,2022-11-26,Petroscirtes sp.,0,293.6,DL3,3,2,Blenniidae
DL,3,2022-11-26,Pomacentrus tripunctatus,0,293.6,DL3,3,2,Pomacentridae
DL,3,2022-11-26,Siganus doliatus,1,293.6,DL3,3,2,Siganidae
DL,3,2022-11-26,Siganus fuscescens,0,293.6,DL3,3,2,Siganidae
DL,3,2022-11-27,Halichoeres miniatus,3,293.6,DL3,3,3,Labridae
DL,3,2022-11-27,Lethrinus atkinsoni,0,293.6,DL3,3,3,Lethrinidae
DL,3,2022-11-27,Petroscirtes sp.,1,293.6,DL3,3,3,Blenniidae
DL,3,2022-11-27,Pomacentrus tripunctatus,0,293.6,DL3,3,3,Pomacentridae
DL,3,2022-11-27,Siganus doliatus,0,293.6,DL3,3,3,Siganidae
DL,3,2022-11-27,Siganus fuscescens,0,293.6,DL3,3,3,Siganidae
DL,3,2022-11-28,Halichoeres miniatus,4,293.6,DL3,3,4,Labridae
DL,3,2022-11-28,Lethrinus atkinsoni,0,293.6,DL3,3,4,Lethrinidae
DL,3,2022-11-28,Petroscirtes sp.,2,293.6,DL3,3,4,Blenniidae
DL,3,2022-11-28,Pomacentrus tripunctatus,0,293.6,DL3,3,4,Pomacentridae
DL,3,2022-11-28,Siganus doliatus,0,293.6,DL3,3,4,Siganidae
DL,3,2022-11-28,Siganus fuscescens,0,293.6,DL3,3,4,Siganidae
DL,3,2022-11-29,Halichoeres miniatus,2,293.6,DL3,3,5,Labridae
DL,3,2022-11-29,Lethrinus atkinsoni,0,293.6,DL3,3,5,Lethrinidae
DL,3,2022-11-29,Petroscirtes sp.,0,293.6,DL3,3,5,Blenniidae
DL,3,2022-11-29,Pomacentrus tripunctatus,0,293.6,DL3,3,5,Pomacentridae
DL,3,2022-11-29,Siganus doliatus,0,293.6,DL3,3,5,Siganidae
DL,3,2022-11-29,Siganus fuscescens,0,293.6,DL3,3,5,Siganidae
DL,3,2022-11-30,Halichoeres miniatus,2,293.6,DL3,3,6,Labridae
DL,3,2022-11-30,Lethrinus atkinsoni,0,293.6,DL3,3,6,Lethrinidae
DL,3,2022-11-30,Petroscirtes sp.,0,293.6,DL3,3,6,Blenniidae
DL,3,2022-11-30,Pomacentrus tripunctatus,0,293.6,DL3,3,6,Pomacentridae
DL,3,2022-11-30,Siganus doliatus,0,293.6,DL3,3,6,Siganidae
DL,3,2022-11-30,Siganus fuscescens,0,293.6,DL3,3,6,Siganidae
DL,3,2022-12-01,Halichoeres miniatus,5,293.6,DL3,3,7,Labridae
DL,3,2022-12-01,Lethrinus atkinsoni,0,293.6,DL3,3,7,Lethrinidae
DL,3,2022-12-01,Petroscirtes sp.,0,293.6,DL3,3,7,Blenniidae
DL,3,2022-12-01,Pomacentrus tripunctatus,1,293.6,DL3,3,7,Pomacentridae
DL,3,2022-12-01,Siganus doliatus,1,293.6,DL3,3,7,Siganidae
DL,3,2022-12-01,Siganus fuscescens,0,293.6,DL3,3,7,Siganidae
DL,3,2022-12-02,Halichoeres miniatus,3,293.6,DL3,3,8,Labridae
DL,3,2022-12-02,Lethrinus atkinsoni,0,293.6,DL3,3,8,Lethrinidae
DL,3,2022-12-02,Petroscirtes sp.,0,293.6,DL3,3,8,Blenniidae
DL,3,2022-12-02,Pomacentrus tripunctatus,0,293.6,DL3,3,8,Pomacentridae
DL,3,2022-12-02,Siganus doliatus,1,293.6,DL3,3,8,Siganidae
DL,3,2022-12-02,Siganus fuscescens,0,293.6,DL3,3,8,Siganidae
DL,3,2022-12-03,Halichoeres miniatus,2,293.6,DL3,3,9,Labridae
DL,3,2022-12-03,Lethrinus atkinsoni,0,293.6,DL3,3,9,Lethrinidae
DL,3,2022-12-03,Petroscirtes sp.,0,293.6,DL3,3,9,Blenniidae
DL,3,2022-12-03,Pomacentrus tripunctatus,1,293.6,DL3,3,9,Pomacentridae
DL,3,2022-12-03,Siganus doliatus,0,293.6,DL3,3,9,Siganidae
DL,3,2022-12-03,Siganus fuscescens,0,293.6,DL3,3,9,Siganidae
DL,3,2022-12-04,Halichoeres miniatus,3,293.6,DL3,3,10,Labridae
DL,3,2022-12-04,Lethrinus atkinsoni,2,293.6,DL3,3,10,Lethrinidae
DL,3,2022-12-04,Petroscirtes sp.,0,293.6,DL3,3,10,Blenniidae
DL,3,2022-12-04,Pomacentrus tripunctatus,0,293.6,DL3,3,10,Pomacentridae
DL,3,2022-12-04,Siganus doliatus,0,293.6,DL3,3,10,Siganidae
DL,3,2022-12-04,Siganus fuscescens,0,293.6,DL3,3,10,Siganidae
DL,3,2022-12-05,Halichoeres miniatus,4,293.6,DL3,3,11,Labridae
DL,3,2022-12-05,Lethrinus atkinsoni,1,293.6,DL3,3,11,Lethrinidae
DL,3,2022-12-05,Petroscirtes sp.,1,293.6,DL3,3,11,Blenniidae
DL,3,2022-12-05,Pomacentrus tripunctatus,0,293.6,DL3,3,11,Pomacentridae
DL,3,2022-12-05,Siganus doliatus,1,293.6,DL3,3,11,Siganidae
DL,3,2022-12-05,Siganus fuscescens,0,293.6,DL3,3,11,Siganidae
DL,3,2022-12-06,Halichoeres miniatus,4,293.6,DL3,3,12,Labridae
DL,3,2022-12-06,Lethrinus atkinsoni,0,293.6,DL3,3,12,Lethrinidae
DL,3,2022-12-06,Petroscirtes sp.,1,293.6,DL3,3,12,Blenniidae
DL,3,2022-12-06,Pomacentrus tripunctatus,0,293.6,DL3,3,12,Pomacentridae
DL,3,2022-12-06,Siganus doliatus,1,293.6,DL3,3,12,Siganidae
DL,3,2022-12-06,Siganus fuscescens,1,293.6,DL3,3,12,Siganidae
DL,3,2022-12-07,Halichoeres miniatus,6,293.6,DL3,3,13,Labridae
DL,3,2022-12-07,Lethrinus atkinsoni,0,293.6,DL3,3,13,Lethrinidae
DL,3,2022-12-07,Petroscirtes sp.,0,293.6,DL3,3,13,Blenniidae
DL,3,2022-12-07,Pomacentrus tripunctatus,0,293.6,DL3,3,13,Pomacentridae
DL,3,2022-12-07,Siganus doliatus,0,293.6,DL3,3,13,Siganidae
DL,3,2022-12-07,Siganus fuscescens,0,293.6,DL3,3,13,Siganidae
DL,3,2022-12-08,Halichoeres miniatus,2,293.6,DL3,3,14,Labridae
DL,3,2022-12-08,Lethrinus atkinsoni,0,293.6,DL3,3,14,Lethrinidae
DL,3,2022-12-08,Petroscirtes sp.,0,293.6,DL3,3,14,Blenniidae
DL,3,2022-12-08,Pomacentrus tripunctatus,0,293.6,DL3,3,14,Pomacentridae
DL,3,2022-12-08,Siganus doliatus,0,293.6,DL3,3,14,Siganidae
DL,3,2022-12-08,Siganus fuscescens,0,293.6,DL3,3,14,Siganidae
DL,3,2022-12-09,Halichoeres miniatus,3,293.6,DL3,3,15,Labridae
DL,3,2022-12-09,Lethrinus atkinsoni,0,293.6,DL3,3,15,Lethrinidae
DL,3,2022-12-09,Petroscirtes sp.,0,293.6,DL3,3,15,Blenniidae
DL,3,2022-12-09,Pomacentrus tripunctatus,0,293.6,DL3,3,15,Pomacentridae
DL,3,2022-12-09,Siganus doliatus,0,293.6,DL3,3,15,Siganidae
DL,3,2022-12-09,Siganus fuscescens,0,293.6,DL3,3,15,Siganidae
DL,3,2022-12-10,Halichoeres miniatus,4,293.6,DL3,3,16,Labridae
DL,3,2022-12-10,Lethrinus atkinsoni,0,293.6,DL3,3,16,Lethrinidae
DL,3,2022-12-10,Petroscirtes sp.,0,293.6,DL3,3,16,Blenniidae
DL,3,2022-12-10,Pomacentrus tripunctatus,0,293.6,DL3,3,16,Pomacentridae
DL,3,2022-12-10,Siganus doliatus,0,293.6,DL3,3,16,Siganidae
DL,3,2022-12-10,Siganus fuscescens,0,293.6,DL3,3,16,Siganidae
DL,3,2022-12-11,Halichoeres miniatus,5,293.6,DL3,3,17,Labridae
DL,3,2022-12-11,Lethrinus atkinsoni,0,293.6,DL3,3,17,Lethrinidae
DL,3,2022-12-11,Petroscirtes sp.,0,293.6,DL3,3,17,Blenniidae
DL,3,2022-12-11,Pomacentrus tripunctatus,0,293.6,DL3,3,17,Pomacentridae
DL,3,2022-12-11,Siganus doliatus,0,293.6,DL3,3,17,Siganidae
DL,3,2022-12-11,Siganus fuscescens,1,293.6,DL3,3,17,Siganidae
DL,3,2022-12-12,Halichoeres miniatus,7,293.6,DL3,3,18,Labridae
DL,3,2022-12-12,Lethrinus atkinsoni,1,293.6,DL3,3,18,Lethrinidae
DL,3,2022-12-12,Petroscirtes sp.,0,293.6,DL3,3,18,Blenniidae
DL,3,2022-12-12,Pomacentrus tripunctatus,0,293.6,DL3,3,18,Pomacentridae
DL,3,2022-12-12,Siganus doliatus,0,293.6,DL3,3,18,Siganidae
DL,3,2022-12-12,Siganus fuscescens,0,293.6,DL3,3,18,Siganidae
DL,4,2022-11-25,Halichoeres miniatus,0,267,DL4,3,1,Labridae
DL,4,2022-11-25,Lethrinus atkinsoni,0,267,DL4,3,1,Lethrinidae
DL,4,2022-11-25,Petroscirtes sp.,0,267,DL4,3,1,Blenniidae
DL,4,2022-11-25,Pomacentrus tripunctatus,2,267,DL4,3,1,Pomacentridae
DL,4,2022-11-25,Siganus doliatus,0,267,DL4,3,1,Siganidae
DL,4,2022-11-25,Siganus fuscescens,0,267,DL4,3,1,Siganidae
DL,4,2022-11-26,Halichoeres miniatus,4,267,DL4,3,2,Labridae
DL,4,2022-11-26,Lethrinus atkinsoni,0,267,DL4,3,2,Lethrinidae
DL,4,2022-11-26,Petroscirtes sp.,0,267,DL4,3,2,Blenniidae
DL,4,2022-11-26,Pomacentrus tripunctatus,0,267,DL4,3,2,Pomacentridae
DL,4,2022-11-26,Siganus doliatus,1,267,DL4,3,2,Siganidae
DL,4,2022-11-26,Siganus fuscescens,0,267,DL4,3,2,Siganidae
DL,4,2022-11-27,Halichoeres miniatus,2,267,DL4,3,3,Labridae
DL,4,2022-11-27,Lethrinus atkinsoni,1,267,DL4,3,3,Lethrinidae
DL,4,2022-11-27,Petroscirtes sp.,0,267,DL4,3,3,Blenniidae
DL,4,2022-11-27,Pomacentrus tripunctatus,0,267,DL4,3,3,Pomacentridae
DL,4,2022-11-27,Siganus doliatus,2,267,DL4,3,3,Siganidae
DL,4,2022-11-27,Siganus fuscescens,1,267,DL4,3,3,Siganidae
DL,4,2022-11-28,Halichoeres miniatus,5,267,DL4,3,4,Labridae
DL,4,2022-11-28,Lethrinus atkinsoni,1,267,DL4,3,4,Lethrinidae
DL,4,2022-11-28,Petroscirtes sp.,0,267,DL4,3,4,Blenniidae
DL,4,2022-11-28,Pomacentrus tripunctatus,1,267,DL4,3,4,Pomacentridae
DL,4,2022-11-28,Siganus doliatus,0,267,DL4,3,4,Siganidae
DL,4,2022-11-28,Siganus fuscescens,0,267,DL4,3,4,Siganidae
DL,4,2022-11-29,Halichoeres miniatus,3,267,DL4,3,5,Labridae
DL,4,2022-11-29,Lethrinus atkinsoni,0,267,DL4,3,5,Lethrinidae
DL,4,2022-11-29,Petroscirtes sp.,0,267,DL4,3,5,Blenniidae
DL,4,2022-11-29,Pomacentrus tripunctatus,2,267,DL4,3,5,Pomacentridae
DL,4,2022-11-29,Siganus doliatus,3,267,DL4,3,5,Siganidae
DL,4,2022-11-29,Siganus fuscescens,0,267,DL4,3,5,Siganidae
DL,4,2022-11-30,Halichoeres miniatus,7,267,DL4,3,6,Labridae
DL,4,2022-11-30,Lethrinus atkinsoni,1,267,DL4,3,6,Lethrinidae
DL,4,2022-11-30,Petroscirtes sp.,0,267,DL4,3,6,Blenniidae
DL,4,2022-11-30,Pomacentrus tripunctatus,2,267,DL4,3,6,Pomacentridae
DL,4,2022-11-30,Siganus doliatus,0,267,DL4,3,6,Siganidae
DL,4,2022-11-30,Siganus fuscescens,0,267,DL4,3,6,Siganidae
DL,4,2022-12-01,Halichoeres miniatus,7,267,DL4,3,7,Labridae
DL,4,2022-12-01,Lethrinus atkinsoni,1,267,DL4,3,7,Lethrinidae
DL,4,2022-12-01,Petroscirtes sp.,1,267,DL4,3,7,Blenniidae
DL,4,2022-12-01,Pomacentrus tripunctatus,6,267,DL4,3,7,Pomacentridae
DL,4,2022-12-01,Siganus doliatus,2,267,DL4,3,7,Siganidae
DL,4,2022-12-01,Siganus fuscescens,0,267,DL4,3,7,Siganidae
DL,4,2022-12-02,Halichoeres miniatus,4,267,DL4,3,8,Labridae
DL,4,2022-12-02,Lethrinus atkinsoni,1,267,DL4,3,8,Lethrinidae
DL,4,2022-12-02,Petroscirtes sp.,0,267,DL4,3,8,Blenniidae
DL,4,2022-12-02,Pomacentrus tripunctatus,3,267,DL4,3,8,Pomacentridae
DL,4,2022-12-02,Siganus doliatus,1,267,DL4,3,8,Siganidae
DL,4,2022-12-02,Siganus fuscescens,0,267,DL4,3,8,Siganidae
DL,4,2022-12-03,Halichoeres miniatus,4,267,DL4,3,9,Labridae
DL,4,2022-12-03,Lethrinus atkinsoni,0,267,DL4,3,9,Lethrinidae
DL,4,2022-12-03,Petroscirtes sp.,0,267,DL4,3,9,Blenniidae
DL,4,2022-12-03,Pomacentrus tripunctatus,4,267,DL4,3,9,Pomacentridae
DL,4,2022-12-03,Siganus doliatus,1,267,DL4,3,9,Siganidae
DL,4,2022-12-03,Siganus fuscescens,0,267,DL4,3,9,Siganidae
DL,4,2022-12-04,Halichoeres miniatus,4,267,DL4,3,10,Labridae
DL,4,2022-12-04,Lethrinus atkinsoni,1,267,DL4,3,10,Lethrinidae
DL,4,2022-12-04,Petroscirtes sp.,0,267,DL4,3,10,Blenniidae
DL,4,2022-12-04,Pomacentrus tripunctatus,4,267,DL4,3,10,Pomacentridae
DL,4,2022-12-04,Siganus doliatus,1,267,DL4,3,10,Siganidae
DL,4,2022-12-04,Siganus fuscescens,0,267,DL4,3,10,Siganidae
DL,4,2022-12-05,Halichoeres miniatus,3,267,DL4,3,11,Labridae
DL,4,2022-12-05,Lethrinus atkinsoni,0,267,DL4,3,11,Lethrinidae
DL,4,2022-12-05,Petroscirtes sp.,0,267,DL4,3,11,Blenniidae
DL,4,2022-12-05,Pomacentrus tripunctatus,1,267,DL4,3,11,Pomacentridae
DL,4,2022-12-05,Siganus doliatus,1,267,DL4,3,11,Siganidae
DL,4,2022-12-05,Siganus fuscescens,0,267,DL4,3,11,Siganidae
DL,4,2022-12-06,Halichoeres miniatus,6,267,DL4,3,12,Labridae
DL,4,2022-12-06,Lethrinus atkinsoni,0,267,DL4,3,12,Lethrinidae
DL,4,2022-12-06,Petroscirtes sp.,0,267,DL4,3,12,Blenniidae
DL,4,2022-12-06,Pomacentrus tripunctatus,3,267,DL4,3,12,Pomacentridae
DL,4,2022-12-06,Siganus doliatus,1,267,DL4,3,12,Siganidae
DL,4,2022-12-06,Siganus fuscescens,0,267,DL4,3,12,Siganidae
DL,4,2022-12-07,Halichoeres miniatus,2,267,DL4,3,13,Labridae
DL,4,2022-12-07,Lethrinus atkinsoni,1,267,DL4,3,13,Lethrinidae
DL,4,2022-12-07,Petroscirtes sp.,0,267,DL4,3,13,Blenniidae
DL,4,2022-12-07,Pomacentrus tripunctatus,4,267,DL4,3,13,Pomacentridae
DL,4,2022-12-07,Siganus doliatus,0,267,DL4,3,13,Siganidae
DL,4,2022-12-07,Siganus fuscescens,0,267,DL4,3,13,Siganidae
DL,4,2022-12-08,Halichoeres miniatus,4,267,DL4,3,14,Labridae
DL,4,2022-12-08,Lethrinus atkinsoni,1,267,DL4,3,14,Lethrinidae
DL,4,2022-12-08,Petroscirtes sp.,0,267,DL4,3,14,Blenniidae
DL,4,2022-12-08,Pomacentrus tripunctatus,3,267,DL4,3,14,Pomacentridae
DL,4,2022-12-08,Siganus doliatus,0,267,DL4,3,14,Siganidae
DL,4,2022-12-08,Siganus fuscescens,0,267,DL4,3,14,Siganidae
DL,4,2022-12-09,Halichoeres miniatus,6,267,DL4,3,15,Labridae
DL,4,2022-12-09,Lethrinus atkinsoni,1,267,DL4,3,15,Lethrinidae
DL,4,2022-12-09,Petroscirtes sp.,0,267,DL4,3,15,Blenniidae
DL,4,2022-12-09,Pomacentrus tripunctatus,4,267,DL4,3,15,Pomacentridae
DL,4,2022-12-09,Siganus doliatus,1,267,DL4,3,15,Siganidae
DL,4,2022-12-09,Siganus fuscescens,0,267,DL4,3,15,Siganidae
DL,4,2022-12-10,Halichoeres miniatus,5,267,DL4,3,16,Labridae
DL,4,2022-12-10,Lethrinus atkinsoni,1,267,DL4,3,16,Lethrinidae
DL,4,2022-12-10,Petroscirtes sp.,1,267,DL4,3,16,Blenniidae
DL,4,2022-12-10,Pomacentrus tripunctatus,3,267,DL4,3,16,Pomacentridae
DL,4,2022-12-10,Siganus doliatus,1,267,DL4,3,16,Siganidae
DL,4,2022-12-10,Siganus fuscescens,0,267,DL4,3,16,Siganidae
DL,4,2022-12-11,Halichoeres miniatus,6,267,DL4,3,17,Labridae
DL,4,2022-12-11,Lethrinus atkinsoni,0,267,DL4,3,17,Lethrinidae
DL,4,2022-12-11,Petroscirtes sp.,0,267,DL4,3,17,Blenniidae
DL,4,2022-12-11,Pomacentrus tripunctatus,5,267,DL4,3,17,Pomacentridae
DL,4,2022-12-11,Siganus doliatus,0,267,DL4,3,17,Siganidae
DL,4,2022-12-11,Siganus fuscescens,0,267,DL4,3,17,Siganidae
DL,4,2022-12-12,Halichoeres miniatus,5,267,DL4,3,18,Labridae
DL,4,2022-12-12,Lethrinus atkinsoni,0,267,DL4,3,18,Lethrinidae
DL,4,2022-12-12,Petroscirtes sp.,0,267,DL4,3,18,Blenniidae
DL,4,2022-12-12,Pomacentrus tripunctatus,4,267,DL4,3,18,Pomacentridae
DL,4,2022-12-12,Siganus doliatus,0,267,DL4,3,18,Siganidae
DL,4,2022-12-12,Siganus fuscescens,0,267,DL4,3,18,Siganidae
DL,5,2022-11-25,Halichoeres miniatus,1,307.4,DL5,3,1,Labridae
DL,5,2022-11-25,Lethrinus atkinsoni,0,307.4,DL5,3,1,Lethrinidae
DL,5,2022-11-25,Petroscirtes sp.,0,307.4,DL5,3,1,Blenniidae
DL,5,2022-11-25,Pomacentrus tripunctatus,0,307.4,DL5,3,1,Pomacentridae
DL,5,2022-11-25,Siganus doliatus,0,307.4,DL5,3,1,Siganidae
DL,5,2022-11-25,Siganus fuscescens,0,307.4,DL5,3,1,Siganidae
DL,5,2022-11-26,Halichoeres miniatus,2,307.4,DL5,3,2,Labridae
DL,5,2022-11-26,Lethrinus atkinsoni,0,307.4,DL5,3,2,Lethrinidae
DL,5,2022-11-26,Petroscirtes sp.,0,307.4,DL5,3,2,Blenniidae
DL,5,2022-11-26,Pomacentrus tripunctatus,0,307.4,DL5,3,2,Pomacentridae
DL,5,2022-11-26,Siganus doliatus,0,307.4,DL5,3,2,Siganidae
DL,5,2022-11-26,Siganus fuscescens,0,307.4,DL5,3,2,Siganidae
DL,5,2022-11-27,Halichoeres miniatus,2,307.4,DL5,3,3,Labridae
DL,5,2022-11-27,Lethrinus atkinsoni,0,307.4,DL5,3,3,Lethrinidae
DL,5,2022-11-27,Petroscirtes sp.,0,307.4,DL5,3,3,Blenniidae
DL,5,2022-11-27,Pomacentrus tripunctatus,0,307.4,DL5,3,3,Pomacentridae
DL,5,2022-11-27,Siganus doliatus,0,307.4,DL5,3,3,Siganidae
DL,5,2022-11-27,Siganus fuscescens,0,307.4,DL5,3,3,Siganidae
DL,5,2022-11-28,Halichoeres miniatus,1,307.4,DL5,3,4,Labridae
DL,5,2022-11-28,Lethrinus atkinsoni,0,307.4,DL5,3,4,Lethrinidae
DL,5,2022-11-28,Petroscirtes sp.,0,307.4,DL5,3,4,Blenniidae
DL,5,2022-11-28,Pomacentrus tripunctatus,0,307.4,DL5,3,4,Pomacentridae
DL,5,2022-11-28,Siganus doliatus,1,307.4,DL5,3,4,Siganidae
DL,5,2022-11-28,Siganus fuscescens,0,307.4,DL5,3,4,Siganidae
DL,5,2022-11-29,Halichoeres miniatus,2,307.4,DL5,3,5,Labridae
DL,5,2022-11-29,Lethrinus atkinsoni,0,307.4,DL5,3,5,Lethrinidae
DL,5,2022-11-29,Petroscirtes sp.,0,307.4,DL5,3,5,Blenniidae
DL,5,2022-11-29,Pomacentrus tripunctatus,0,307.4,DL5,3,5,Pomacentridae
DL,5,2022-11-29,Siganus doliatus,1,307.4,DL5,3,5,Siganidae
DL,5,2022-11-29,Siganus fuscescens,0,307.4,DL5,3,5,Siganidae
DL,5,2022-11-30,Halichoeres miniatus,2,307.4,DL5,3,6,Labridae
DL,5,2022-11-30,Lethrinus atkinsoni,0,307.4,DL5,3,6,Lethrinidae
DL,5,2022-11-30,Petroscirtes sp.,0,307.4,DL5,3,6,Blenniidae
DL,5,2022-11-30,Pomacentrus tripunctatus,0,307.4,DL5,3,6,Pomacentridae
DL,5,2022-11-30,Siganus doliatus,1,307.4,DL5,3,6,Siganidae
DL,5,2022-11-30,Siganus fuscescens,0,307.4,DL5,3,6,Siganidae
DL,5,2022-12-01,Halichoeres miniatus,3,307.4,DL5,3,7,Labridae
DL,5,2022-12-01,Lethrinus atkinsoni,0,307.4,DL5,3,7,Lethrinidae
DL,5,2022-12-01,Petroscirtes sp.,0,307.4,DL5,3,7,Blenniidae
DL,5,2022-12-01,Pomacentrus tripunctatus,1,307.4,DL5,3,7,Pomacentridae
DL,5,2022-12-01,Siganus doliatus,1,307.4,DL5,3,7,Siganidae
DL,5,2022-12-01,Siganus fuscescens,0,307.4,DL5,3,7,Siganidae
DL,5,2022-12-02,Halichoeres miniatus,7,307.4,DL5,3,8,Labridae
DL,5,2022-12-02,Lethrinus atkinsoni,0,307.4,DL5,3,8,Lethrinidae
DL,5,2022-12-02,Petroscirtes sp.,1,307.4,DL5,3,8,Blenniidae
DL,5,2022-12-02,Pomacentrus tripunctatus,1,307.4,DL5,3,8,Pomacentridae
DL,5,2022-12-02,Siganus doliatus,1,307.4,DL5,3,8,Siganidae
DL,5,2022-12-02,Siganus fuscescens,0,307.4,DL5,3,8,Siganidae
DL,5,2022-12-03,Halichoeres miniatus,0,307.4,DL5,3,9,Labridae
DL,5,2022-12-03,Lethrinus atkinsoni,0,307.4,DL5,3,9,Lethrinidae
DL,5,2022-12-03,Petroscirtes sp.,0,307.4,DL5,3,9,Blenniidae
DL,5,2022-12-03,Pomacentrus tripunctatus,0,307.4,DL5,3,9,Pomacentridae
DL,5,2022-12-03,Siganus doliatus,0,307.4,DL5,3,9,Siganidae
DL,5,2022-12-03,Siganus fuscescens,0,307.4,DL5,3,9,Siganidae
DL,5,2022-12-04,Halichoeres miniatus,5,307.4,DL5,3,10,Labridae
DL,5,2022-12-04,Lethrinus atkinsoni,0,307.4,DL5,3,10,Lethrinidae
DL,5,2022-12-04,Petroscirtes sp.,0,307.4,DL5,3,10,Blenniidae
DL,5,2022-12-04,Pomacentrus tripunctatus,0,307.4,DL5,3,10,Pomacentridae
DL,5,2022-12-04,Siganus doliatus,1,307.4,DL5,3,10,Siganidae
DL,5,2022-12-04,Siganus fuscescens,0,307.4,DL5,3,10,Siganidae
DL,5,2022-12-05,Halichoeres miniatus,5,307.4,DL5,3,11,Labridae
DL,5,2022-12-05,Lethrinus atkinsoni,0,307.4,DL5,3,11,Lethrinidae
DL,5,2022-12-05,Petroscirtes sp.,0,307.4,DL5,3,11,Blenniidae
DL,5,2022-12-05,Pomacentrus tripunctatus,0,307.4,DL5,3,11,Pomacentridae
DL,5,2022-12-05,Siganus doliatus,1,307.4,DL5,3,11,Siganidae
DL,5,2022-12-05,Siganus fuscescens,0,307.4,DL5,3,11,Siganidae
DL,5,2022-12-06,Halichoeres miniatus,4,307.4,DL5,3,12,Labridae
DL,5,2022-12-06,Lethrinus atkinsoni,1,307.4,DL5,3,12,Lethrinidae
DL,5,2022-12-06,Petroscirtes sp.,0,307.4,DL5,3,12,Blenniidae
DL,5,2022-12-06,Pomacentrus tripunctatus,0,307.4,DL5,3,12,Pomacentridae
DL,5,2022-12-06,Siganus doliatus,1,307.4,DL5,3,12,Siganidae
DL,5,2022-12-06,Siganus fuscescens,1,307.4,DL5,3,12,Siganidae
DL,5,2022-12-07,Halichoeres miniatus,4,307.4,DL5,3,13,Labridae
DL,5,2022-12-07,Lethrinus atkinsoni,0,307.4,DL5,3,13,Lethrinidae
DL,5,2022-12-07,Petroscirtes sp.,0,307.4,DL5,3,13,Blenniidae
DL,5,2022-12-07,Pomacentrus tripunctatus,0,307.4,DL5,3,13,Pomacentridae
DL,5,2022-12-07,Siganus doliatus,0,307.4,DL5,3,13,Siganidae
DL,5,2022-12-07,Siganus fuscescens,0,307.4,DL5,3,13,Siganidae
DL,5,2022-12-08,Halichoeres miniatus,6,307.4,DL5,3,14,Labridae
DL,5,2022-12-08,Lethrinus atkinsoni,0,307.4,DL5,3,14,Lethrinidae
DL,5,2022-12-08,Petroscirtes sp.,0,307.4,DL5,3,14,Blenniidae
